Province_State,Old_Date,Confirmed,Deaths,Month,Day,Year,Date
North Dakota,10-25-2021,145468,1753,10,25,2021,2021-10-25
Northern Mariana Islands,10-25-2021,291,3,10,25,2021,2021-10-25
Ohio,10-25-2021,1524169,25689,10,25,2021,2021-10-25
Oklahoma,10-25-2021,641051,10540,10,25,2021,2021-10-25
Oregon,10-25-2021,359733,4295,10,25,2021,2021-10-25
Pennsylvania,10-25-2021,1556060,30976,10,25,2021,2021-10-25
Puerto Rico,10-25-2021,184646,3221,10,25,2021,2021-10-25
Rhode Island,10-25-2021,178461,2874,10,25,2021,2021-10-25
South Carolina,10-25-2021,893626,13559,10,25,2021,2021-10-25
South Dakota,10-25-2021,152603,2220,10,25,2021,2021-10-25
Tennessee,10-25-2021,1274291,16186,10,25,2021,2021-10-25
Texas,10-25-2021,4245924,70252,10,25,2021,2021-10-25
Utah,10-25-2021,542531,3149,10,25,2021,2021-10-25
Vermont,10-25-2021,38982,351,10,25,2021,2021-10-25
Virgin Islands,10-25-2021,7145,80,10,25,2021,2021-10-25
Virginia,10-25-2021,918700,13745,10,25,2021,2021-10-25
Washington,10-25-2021,716315,8480,10,25,2021,2021-10-25
West Virginia,10-25-2021,267398,4292,10,25,2021,2021-10-25
Wisconsin,10-25-2021,872025,9299,10,25,2021,2021-10-25
Wyoming,10-25-2021,101083,1149,10,25,2021,2021-10-25
Alabama,01-30-2021,455582,7566,01,30,2021,2021-01-30
Alaska,01-30-2021,54218,262,01,30,2021,2021-01-30
Arizona,01-30-2021,753379,13098,01,30,2021,2021-01-30
Arkansas,01-30-2021,294387,4838,01,30,2021,2021-01-30
California,01-30-2021,3367406,40079,01,30,2021,2021-01-30
Colorado,01-30-2021,413104,5893,01,30,2021,2021-01-30
Connecticut,01-30-2021,250023,7046,01,30,2021,2021-01-30
Delaware,01-30-2021,77551,1301,01,30,2021,2021-01-30
Diamond Princess,01-30-2021,49,0,01,30,2021,2021-01-30
District of Columbia,01-30-2021,36662,909,01,30,2021,2021-01-30
Florida,01-30-2021,1713589,26360,01,30,2021,2021-01-30
Georgia,01-30-2021,905858,14196,01,30,2021,2021-01-30
Grand Princess,01-30-2021,103,3,01,30,2021,2021-01-30
Guam,01-30-2021,7579,129,01,30,2021,2021-01-30
Hawaii,01-30-2021,26545,407,01,30,2021,2021-01-30
Idaho,01-30-2021,162683,1725,01,30,2021,2021-01-30
Illinois,01-30-2021,1123873,21213,01,30,2021,2021-01-30
Indiana,01-30-2021,624959,11262,01,30,2021,2021-01-30
Iowa,01-30-2021,319110,4651,01,30,2021,2021-01-30
Kansas,01-30-2021,276722,3802,01,30,2021,2021-01-30
Kentucky,01-30-2021,361115,3714,01,30,2021,2021-01-30
Louisiana,01-30-2021,397276,8801,01,30,2021,2021-01-30
Maine,01-30-2021,39168,590,01,30,2021,2021-01-30
Maryland,01-30-2021,352726,7107,01,30,2021,2021-01-30
Massachusetts,01-30-2021,521360,12246,01,30,2021,2021-01-30
Michigan,01-30-2021,610138,15525,01,30,2021,2021-01-30
Minnesota,01-30-2021,460819,6255,01,30,2021,2021-01-30
Mississippi,01-30-2021,274190,6018,01,30,2021,2021-01-30
Missouri,01-30-2021,531550,7070,01,30,2021,2021-01-30
Montana,01-30-2021,93762,1232,01,30,2021,2021-01-30
Nebraska,01-30-2021,190570,1920,01,30,2021,2021-01-30
Nevada,01-30-2021,277349,4264,01,30,2021,2021-01-30
New Hampshire,01-30-2021,65655,1042,01,30,2021,2021-01-30
New Jersey,01-30-2021,692543,21455,01,30,2021,2021-01-30
New Mexico,01-30-2021,173539,3265,01,30,2021,2021-01-30
New York,01-30-2021,1408698,43268,01,30,2021,2021-01-30
North Carolina,01-30-2021,752627,9287,01,30,2021,2021-01-30
North Dakota,01-30-2021,97037,1447,01,30,2021,2021-01-30
Northern Mariana Islands,01-30-2021,132,2,01,30,2021,2021-01-30
Ohio,01-30-2021,892781,17252,01,30,2021,2021-01-30
Oklahoma,01-30-2021,387307,3504,01,30,2021,2021-01-30
Oregon,01-30-2021,142416,1957,01,30,2021,2021-01-30
Pennsylvania,01-30-2021,847677,21598,01,30,2021,2021-01-30
Puerto Rico,01-30-2021,93406,1823,01,30,2021,2021-01-30
Rhode Island,01-30-2021,114438,2333,01,30,2021,2021-01-30
South Carolina,01-30-2021,439785,7014,01,30,2021,2021-01-30
South Dakota,01-30-2021,108070,1775,01,30,2021,2021-01-30
Tennessee,01-30-2021,719263,9574,01,30,2021,2021-01-30
Texas,01-30-2021,2399223,36957,01,30,2021,2021-01-30
Utah,01-30-2021,345430,1663,01,30,2021,2021-01-30
Vermont,01-30-2021,11831,173,01,30,2021,2021-01-30
Virgin Islands,01-30-2021,2398,24,01,30,2021,2021-01-30
Virginia,01-30-2021,502221,6449,01,30,2021,2021-01-30
Washington,01-30-2021,311597,4285,01,30,2021,2021-01-30
West Virginia,01-30-2021,120340,2015,01,30,2021,2021-01-30
Wisconsin,01-30-2021,590997,6430,01,30,2021,2021-01-30
Wyoming,01-30-2021,51704,596,01,30,2021,2021-01-30
Alabama,01-31-2021,459639,7688,01,31,2021,2021-01-31
Alaska,01-31-2021,54350,262,01,31,2021,2021-01-31
Arizona,01-31-2021,758404,13120,01,31,2021,2021-01-31
Arkansas,01-31-2021,295268,4868,01,31,2021,2021-01-31
California,01-31-2021,3383756,40419,01,31,2021,2021-01-31
Colorado,01-31-2021,413971,5895,01,31,2021,2021-01-31
Connecticut,01-31-2021,250023,7046,01,31,2021,2021-01-31
Delaware,01-31-2021,78071,1305,01,31,2021,2021-01-31
Diamond Princess,01-31-2021,49,0,01,31,2021,2021-01-31
District of Columbia,01-31-2021,36872,913,01,31,2021,2021-01-31
Florida,01-31-2021,1721377,26479,01,31,2021,2021-01-31
Georgia,01-31-2021,909445,14198,01,31,2021,2021-01-31
Grand Princess,01-31-2021,103,3,01,31,2021,2021-01-31
Guam,01-31-2021,7579,129,01,31,2021,2021-01-31
Hawaii,01-31-2021,26596,410,01,31,2021,2021-01-31
Idaho,01-31-2021,162683,1725,01,31,2021,2021-01-31
Illinois,01-31-2021,1126301,21253,01,31,2021,2021-01-31
Indiana,01-31-2021,626682,11296,01,31,2021,2021-01-31
Iowa,01-31-2021,319408,4901,01,31,2021,2021-01-31
Kansas,01-31-2021,276722,3804,01,31,2021,2021-01-31
Kentucky,01-31-2021,362881,3745,01,31,2021,2021-01-31
Louisiana,01-31-2021,400626,8859,01,31,2021,2021-01-31
Maine,01-31-2021,39324,590,01,31,2021,2021-01-31
Maryland,01-31-2021,354473,7127,01,31,2021,2021-01-31
Massachusetts,01-31-2021,524025,12278,01,31,2021,2021-01-31
Michigan,01-31-2021,610138,15525,01,31,2021,2021-01-31
Minnesota,01-31-2021,461807,6268,01,31,2021,2021-01-31
Mississippi,01-31-2021,275001,6045,01,31,2021,2021-01-31
Missouri,01-31-2021,532747,7071,01,31,2021,2021-01-31
Montana,01-31-2021,93949,1233,01,31,2021,2021-01-31
Nebraska,01-31-2021,190713,1920,01,31,2021,2021-01-31
Nevada,01-31-2021,278308,4270,01,31,2021,2021-01-31
New Hampshire,01-31-2021,65949,1057,01,31,2021,2021-01-31
New Jersey,01-31-2021,696829,21484,01,31,2021,2021-01-31
New Mexico,01-31-2021,174064,3283,01,31,2021,2021-01-31
New York,01-31-2021,1419907,43450,01,31,2021,2021-01-31
North Carolina,01-31-2021,757526,9335,01,31,2021,2021-01-31
North Dakota,01-31-2021,97080,1447,01,31,2021,2021-01-31
Northern Mariana Islands,01-31-2021,132,2,01,31,2021,2021-01-31
Ohio,01-31-2021,895792,17325,01,31,2021,2021-01-31
Oklahoma,01-31-2021,390197,3547,01,31,2021,2021-01-31
Oregon,01-31-2021,142416,1957,01,31,2021,2021-01-31
Pennsylvania,01-31-2021,851634,21656,01,31,2021,2021-01-31
Puerto Rico,01-31-2021,93624,1829,01,31,2021,2021-01-31
Rhode Island,01-31-2021,114438,2341,01,31,2021,2021-01-31
South Carolina,01-31-2021,443386,7042,01,31,2021,2021-01-31
South Dakota,01-31-2021,108250,1778,01,31,2021,2021-01-31
Tennessee,01-31-2021,721429,9650,01,31,2021,2021-01-31
Texas,01-31-2021,2410731,37108,01,31,2021,2021-01-31
Utah,01-31-2021,346624,1665,01,31,2021,2021-01-31
Vermont,01-31-2021,11965,174,01,31,2021,2021-01-31
Virgin Islands,01-31-2021,2398,24,01,31,2021,2021-01-31
Virginia,01-31-2021,504779,6464,01,31,2021,2021-01-31
Washington,01-31-2021,311597,4285,01,31,2021,2021-01-31
West Virginia,01-31-2021,121001,2024,01,31,2021,2021-01-31
Wisconsin,01-31-2021,592140,6434,01,31,2021,2021-01-31
Wyoming,01-31-2021,51912,596,01,31,2021,2021-01-31
Alabama,02-03-2021,465056,8203,02,03,2021,2021-02-03
Alaska,02-03-2021,54820,279,02,03,2021,2021-02-03
Arizona,02-03-2021,767379,13576,02,03,2021,2021-02-03
Arkansas,02-03-2021,300430,4985,02,03,2021,2021-02-03
California,02-03-2021,3422933,41774,02,03,2021,2021-02-03
Colorado,02-03-2021,418176,5927,02,03,2021,2021-02-03
Connecticut,02-03-2021,257004,7157,02,03,2021,2021-02-03
Delaware,02-03-2021,78982,1318,02,03,2021,2021-02-03
Diamond Princess,02-03-2021,49,0,02,03,2021,2021-02-03
District of Columbia,02-03-2021,37199,926,02,03,2021,2021-02-03
Florida,02-03-2021,1744619,27019,02,03,2021,2021-02-03
Georgia,02-03-2021,922364,14587,02,03,2021,2021-02-03
Grand Princess,02-03-2021,103,3,02,03,2021,2021-02-03
Guam,02-03-2021,7618,129,02,03,2021,2021-02-03
Hawaii,02-03-2021,26814,414,02,03,2021,2021-02-03
Idaho,02-03-2021,164163,1748,02,03,2021,2021-02-03
Illinois,02-03-2021,1134231,21420,02,03,2021,2021-02-03
Indiana,02-03-2021,631331,11408,02,03,2021,2021-02-03
Iowa,02-03-2021,322308,4975,02,03,2021,2021-02-03
Kansas,02-03-2021,280916,3909,02,03,2021,2021-02-03
Kentucky,02-03-2021,369510,3863,02,03,2021,2021-02-03
Louisiana,02-03-2021,406235,9006,02,03,2021,2021-02-03
Maine,02-03-2021,40233,627,02,03,2021,2021-02-03
Maryland,02-03-2021,357483,7220,02,03,2021,2021-02-03
Massachusetts,02-03-2021,531117,12359,02,03,2021,2021-02-03
Michigan,02-03-2021,615860,15644,02,03,2021,2021-02-03
Minnesota,02-03-2021,463766,6302,02,03,2021,2021-02-03
Mississippi,02-03-2021,277322,6158,02,03,2021,2021-02-03
Missouri,02-03-2021,537804,7415,02,03,2021,2021-02-03
Montana,02-03-2021,94810,1303,02,03,2021,2021-02-03
Nebraska,02-03-2021,192042,1931,02,03,2021,2021-02-03
Nevada,02-03-2021,280707,4373,02,03,2021,2021-02-03
New Hampshire,02-03-2021,67041,1076,02,03,2021,2021-02-03
New Jersey,02-03-2021,705807,21693,02,03,2021,2021-02-03
New Mexico,02-03-2021,175652,3338,02,03,2021,2021-02-03
New York,02-03-2021,1443942,43959,02,03,2021,2021-02-03
North Carolina,02-03-2021,776307,9578,02,03,2021,2021-02-03
North Dakota,02-03-2021,97502,1447,02,03,2021,2021-02-03
Northern Mariana Islands,02-03-2021,133,2,02,03,2021,2021-02-03
Ohio,02-03-2021,906727,17554,02,03,2021,2021-02-03
Oklahoma,02-03-2021,395062,3654,02,03,2021,2021-02-03
Oregon,02-03-2021,144605,1991,02,03,2021,2021-02-03
Pennsylvania,02-03-2021,861886,21961,02,03,2021,2021-02-03
Puerto Rico,02-03-2021,94662,1853,02,03,2021,2021-02-03
Rhode Island,02-03-2021,116704,2380,02,03,2021,2021-02-03
South Carolina,02-03-2021,450794,7394,02,03,2021,2021-02-03
South Dakota,02-03-2021,108639,1782,02,03,2021,2021-02-03
Tennessee,02-03-2021,727766,10033,02,03,2021,2021-02-03
Texas,02-03-2021,2483162,38084,02,03,2021,2021-02-03
Utah,02-03-2021,350000,1697,02,03,2021,2021-02-03
Vermont,02-03-2021,12329,179,02,03,2021,2021-02-03
Virgin Islands,02-03-2021,2430,24,02,03,2021,2021-02-03
Virginia,02-03-2021,513339,6575,02,03,2021,2021-02-03
Washington,02-03-2021,316294,4388,02,03,2021,2021-02-03
West Virginia,02-03-2021,122470,2058,02,03,2021,2021-02-03
Wisconsin,02-03-2021,595756,6496,02,03,2021,2021-02-03
Wyoming,02-03-2021,52288,624,02,03,2021,2021-02-03
Alabama,02-02-2021,462938,7894,02,02,2021,2021-02-02
Alaska,02-02-2021,54596,279,02,02,2021,2021-02-02
Arizona,02-02-2021,765083,13362,02,02,2021,2021-02-02
Arkansas,02-02-2021,298004,4939,02,02,2021,2021-02-02
California,02-02-2021,3408999,41171,02,02,2021,2021-02-02
Colorado,02-02-2021,416872,5918,02,02,2021,2021-02-02
Connecticut,02-02-2021,256522,7133,02,02,2021,2021-02-02
Delaware,02-02-2021,78696,1316,02,02,2021,2021-02-02
Diamond Princess,02-02-2021,49,0,02,02,2021,2021-02-02
District of Columbia,02-02-2021,37008,916,02,02,2021,2021-02-02
Florida,02-02-2021,1737640,26822,02,02,2021,2021-02-02
Georgia,02-02-2021,917440,14450,02,02,2021,2021-02-02
Grand Princess,02-02-2021,103,3,02,02,2021,2021-02-02
Guam,02-02-2021,7610,129,02,02,2021,2021-02-02
Hawaii,02-02-2021,26734,410,02,02,2021,2021-02-02
Idaho,02-02-2021,163656,1741,02,02,2021,2021-02-02
Illinois,02-02-2021,1130917,21336,02,02,2021,2021-02-02
Indiana,02-02-2021,629903,11371,02,02,2021,2021-02-02
Iowa,02-02-2021,321274,4919,02,02,2021,2021-02-02
Kansas,02-02-2021,278749,3834,02,02,2021,2021-02-02
Kentucky,02-02-2021,366929,3812,02,02,2021,2021-02-02
Louisiana,02-02-2021,404194,8953,02,02,2021,2021-02-02
Maine,02-02-2021,39960,618,02,02,2021,2021-02-02
Maryland,02-02-2021,356541,7188,02,02,2021,2021-02-02
Massachusetts,02-02-2021,528662,12334,02,02,2021,2021-02-02
Michigan,02-02-2021,614143,15609,02,02,2021,2021-02-02
Minnesota,02-02-2021,463132,6278,02,02,2021,2021-02-02
Mississippi,02-02-2021,276531,6132,02,02,2021,2021-02-02
Missouri,02-02-2021,536176,7340,02,02,2021,2021-02-02
Montana,02-02-2021,94384,1249,02,02,2021,2021-02-02
Nebraska,02-02-2021,191437,1929,02,02,2021,2021-02-02
Nevada,02-02-2021,279957,4324,02,02,2021,2021-02-02
New Hampshire,02-02-2021,66656,1059,02,02,2021,2021-02-02
New Jersey,02-02-2021,703496,21584,02,02,2021,2021-02-02
New Mexico,02-02-2021,174982,3310,02,02,2021,2021-02-02
New York,02-02-2021,1436788,43793,02,02,2021,2021-02-02
North Carolina,02-02-2021,764228,9409,02,02,2021,2021-02-02
North Dakota,02-02-2021,97350,1447,02,02,2021,2021-02-02
Northern Mariana Islands,02-02-2021,133,2,02,02,2021,2021-02-02
Ohio,02-02-2021,902736,17471,02,02,2021,2021-02-02
Oklahoma,02-02-2021,392923,3602,02,02,2021,2021-02-02
Oregon,02-02-2021,143978,1981,02,02,2021,2021-02-02
Pennsylvania,02-02-2021,858744,21820,02,02,2021,2021-02-02
Puerto Rico,02-02-2021,94526,1846,02,02,2021,2021-02-02
Rhode Island,02-02-2021,116191,2366,02,02,2021,2021-02-02
South Carolina,02-02-2021,447904,7318,02,02,2021,2021-02-02
South Dakota,02-02-2021,108431,1779,02,02,2021,2021-02-02
Tennessee,02-02-2021,724427,9900,02,02,2021,2021-02-02
Texas,02-02-2021,2465597,37673,02,02,2021,2021-02-02
Utah,02-02-2021,348409,1685,02,02,2021,2021-02-02
Vermont,02-02-2021,12196,176,02,02,2021,2021-02-02
Virgin Islands,02-02-2021,2426,24,02,02,2021,2021-02-02
Virginia,02-02-2021,510380,6517,02,02,2021,2021-02-02
Washington,02-02-2021,314692,4316,02,02,2021,2021-02-02
West Virginia,02-02-2021,121935,2031,02,02,2021,2021-02-02
Wisconsin,02-02-2021,594217,6480,02,02,2021,2021-02-02
Wyoming,02-02-2021,52128,624,02,02,2021,2021-02-02
Alabama,12-15-2021,854876,16304,12,15,2021,2021-12-15
Alaska,12-15-2021,154232,889,12,15,2021,2021-12-15
American Samoa,12-15-2021,10,0,12,15,2021,2021-12-15
Arizona,12-15-2021,1323997,23324,12,15,2021,2021-12-15
Arkansas,12-15-2021,540510,8901,12,15,2021,2021-12-15
California,12-15-2021,5179501,75432,12,15,2021,2021-12-15
Colorado,12-15-2021,880624,10394,12,15,2021,2021-12-15
Connecticut,12-15-2021,452038,9002,12,15,2021,2021-12-15
Delaware,12-15-2021,162331,2230,12,15,2021,2021-12-15
Diamond Princess,12-15-2021,49,0,12,15,2021,2021-12-15
District of Columbia,12-15-2021,69867,1203,12,15,2021,2021-12-15
Florida,12-15-2021,3754042,62074,12,15,2021,2021-12-15
Georgia,12-15-2021,1686332,30901,12,15,2021,2021-12-15
Grand Princess,12-15-2021,103,3,12,15,2021,2021-12-15
Guam,12-15-2021,19348,269,12,15,2021,2021-12-15
Hawaii,12-15-2021,89875,1063,12,15,2021,2021-12-15
Idaho,12-15-2021,313041,4057,12,15,2021,2021-12-15
Illinois,12-15-2021,1921436,30064,12,15,2021,2021-12-15
Indiana,12-15-2021,1170950,18272,12,15,2021,2021-12-15
Iowa,12-15-2021,552898,7680,12,15,2021,2021-12-15
Kansas,12-15-2021,493784,6899,12,15,2021,2021-12-15
Kentucky,12-15-2021,820715,11693,12,15,2021,2021-12-15
Louisiana,12-15-2021,778542,14912,12,15,2021,2021-12-15
Maine,12-15-2021,132884,1378,12,15,2021,2021-12-15
Maryland,12-15-2021,608274,11255,12,15,2021,2021-12-15
Massachusetts,12-15-2021,991709,16206,12,15,2021,2021-12-15
Michigan,12-15-2021,1599679,27459,12,15,2021,2021-12-15
Minnesota,12-15-2021,971667,10142,12,15,2021,2021-12-15
Mississippi,12-15-2021,520834,10347,12,15,2021,2021-12-15
Missouri,12-15-2021,954483,15832,12,15,2021,2021-12-15
Montana,12-15-2021,194397,2869,12,15,2021,2021-12-15
Nebraska,12-15-2021,324720,3276,12,15,2021,2021-12-15
Nevada,12-15-2021,467205,8243,12,15,2021,2021-12-15
New Hampshire,12-15-2021,180238,1817,12,15,2021,2021-12-15
New Jersey,12-15-2021,1316108,28643,12,15,2021,2021-12-15
New Mexico,12-15-2021,334324,5516,12,15,2021,2021-12-15
New York,12-15-2021,2881565,58368,12,15,2021,2021-12-15
North Carolina,12-15-2021,1580909,19070,12,15,2021,2021-12-15
North Dakota,12-15-2021,168410,2011,12,15,2021,2021-12-15
Northern Mariana Islands,12-15-2021,2117,6,12,15,2021,2021-12-15
Ohio,12-15-2021,1807539,29858,12,15,2021,2021-12-15
Oklahoma,12-15-2021,684579,12157,12,15,2021,2021-12-15
Oregon,12-15-2021,403329,5508,12,15,2021,2021-12-15
Pennsylvania,12-15-2021,1857879,34990,12,15,2021,2021-12-15
Puerto Rico,12-15-2021,190269,3277,12,15,2021,2021-12-15
Rhode Island,12-15-2021,206357,2980,12,15,2021,2021-12-15
South Carolina,12-15-2021,933754,14431,12,15,2021,2021-12-15
South Dakota,12-15-2021,172744,2419,12,15,2021,2021-12-15
Tennessee,12-15-2021,1344193,17876,12,15,2021,2021-12-15
Texas,12-15-2021,4436131,74714,12,15,2021,2021-12-15
Utah,12-15-2021,615576,3688,12,15,2021,2021-12-15
Vermont,12-15-2021,56661,440,12,15,2021,2021-12-15
Virgin Islands,12-15-2021,7624,88,12,15,2021,2021-12-15
Virginia,12-15-2021,1006245,15025,12,15,2021,2021-12-15
Washington,12-15-2021,796369,9635,12,15,2021,2021-12-15
West Virginia,12-15-2021,310245,5142,12,15,2021,2021-12-15
Wisconsin,12-15-2021,1043693,10544,12,15,2021,2021-12-15
Wyoming,12-15-2021,113359,1502,12,15,2021,2021-12-15
Alabama,12-14-2021,854229,16285,12,14,2021,2021-12-14
Alaska,12-14-2021,153835,887,12,14,2021,2021-12-14
American Samoa,12-14-2021,10,0,12,14,2021,2021-12-14
Arizona,12-14-2021,1320748,23243,12,14,2021,2021-12-14
Arkansas,12-14-2021,539483,8880,12,14,2021,2021-12-14
California,12-14-2021,5173461,75342,12,14,2021,2021-12-14
Colorado,12-14-2021,878815,10377,12,14,2021,2021-12-14
Connecticut,12-14-2021,450315,9000,12,14,2021,2021-12-14
Delaware,12-14-2021,161650,2225,12,14,2021,2021-12-14
Diamond Princess,12-14-2021,49,0,12,14,2021,2021-12-14
District of Columbia,12-14-2021,69540,1203,12,14,2021,2021-12-14
Florida,12-14-2021,3754042,62073,12,14,2021,2021-12-14
Georgia,12-14-2021,1683676,30882,12,14,2021,2021-12-14
Grand Princess,12-14-2021,103,3,12,14,2021,2021-12-14
Guam,12-14-2021,19340,269,12,14,2021,2021-12-14
Hawaii,12-14-2021,89593,1058,12,14,2021,2021-12-14
Idaho,12-14-2021,312591,4049,12,14,2021,2021-12-14
Illinois,12-14-2021,1911658,29982,12,14,2021,2021-12-14
Indiana,12-14-2021,1166283,18176,12,14,2021,2021-12-14
Iowa,12-14-2021,549642,7550,12,14,2021,2021-12-14
Kansas,12-14-2021,489840,6879,12,14,2021,2021-12-14
Kentucky,12-14-2021,817818,11676,12,14,2021,2021-12-14
Louisiana,12-14-2021,777106,14884,12,14,2021,2021-12-14
Maine,12-14-2021,131380,1376,12,14,2021,2021-12-14
Maryland,12-14-2021,606083,11255,12,14,2021,2021-12-14
Massachusetts,12-14-2021,985946,16176,12,14,2021,2021-12-14
Michigan,12-14-2021,1585297,27080,12,14,2021,2021-12-14
Minnesota,12-14-2021,969450,10088,12,14,2021,2021-12-14
Mississippi,12-14-2021,520259,10340,12,14,2021,2021-12-14
Missouri,12-14-2021,949201,15722,12,14,2021,2021-12-14
Montana,12-14-2021,194108,2853,12,14,2021,2021-12-14
Nebraska,12-14-2021,323702,3271,12,14,2021,2021-12-14
Nevada,12-14-2021,466583,8226,12,14,2021,2021-12-14
New Hampshire,12-14-2021,178967,1810,12,14,2021,2021-12-14
New Jersey,12-14-2021,1311119,28613,12,14,2021,2021-12-14
New Mexico,12-14-2021,332975,5491,12,14,2021,2021-12-14
New York,12-14-2021,2868885,58287,12,14,2021,2021-12-14
North Carolina,12-14-2021,1577154,19033,12,14,2021,2021-12-14
North Dakota,12-14-2021,167999,2005,12,14,2021,2021-12-14
Northern Mariana Islands,12-14-2021,2018,6,12,14,2021,2021-12-14
Ohio,12-14-2021,1796951,29729,12,14,2021,2021-12-14
Oklahoma,12-14-2021,684340,12118,12,14,2021,2021-12-14
Oregon,12-14-2021,402436,5469,12,14,2021,2021-12-14
Pennsylvania,12-14-2021,1850578,34731,12,14,2021,2021-12-14
Puerto Rico,12-14-2021,190135,3276,12,14,2021,2021-12-14
Rhode Island,12-14-2021,204954,2975,12,14,2021,2021-12-14
South Carolina,12-14-2021,932938,14419,12,14,2021,2021-12-14
South Dakota,12-14-2021,172300,2411,12,14,2021,2021-12-14
Tennessee,12-14-2021,1341941,17838,12,14,2021,2021-12-14
Texas,12-14-2021,4431151,74629,12,14,2021,2021-12-14
Utah,12-14-2021,614270,3673,12,14,2021,2021-12-14
Vermont,12-14-2021,56317,436,12,14,2021,2021-12-14
Virgin Islands,12-14-2021,9836,88,12,14,2021,2021-12-14
Virginia,12-14-2021,1003110,14992,12,14,2021,2021-12-14
Washington,12-14-2021,794878,9608,12,14,2021,2021-12-14
West Virginia,12-14-2021,308985,5114,12,14,2021,2021-12-14
Wisconsin,12-14-2021,1038465,10483,12,14,2021,2021-12-14
Wyoming,12-14-2021,113233,1502,12,14,2021,2021-12-14
Alabama,11-26-2021,844594,16115,11,26,2021,2021-11-26
Alaska,11-26-2021,150087,877,11,26,2021,2021-11-26
American Samoa,11-26-2021,4,0,11,26,2021,2021-11-26
Arizona,11-26-2021,1258919,22177,11,26,2021,2021-11-26
Arkansas,11-26-2021,526706,8652,11,26,2021,2021-11-26
California,11-26-2021,5054263,74071,11,26,2021,2021-11-26
Colorado,11-26-2021,841378,9869,11,26,2021,2021-11-26
Connecticut,11-26-2021,418473,8865,11,26,2021,2021-11-26
Delaware,11-26-2021,152165,2173,11,26,2021,2021-11-26
Diamond Princess,11-26-2021,49,0,11,26,2021,2021-11-26
District of Columbia,11-26-2021,66510,1196,11,26,2021,2021-11-26
