Province_State,Date,Confirmed,Deaths,Month,Day,Year
Hawaii,06-13-2021,37011,506,06,13,2021
Idaho,06-13-2021,193515,2116,06,13,2021
Illinois,06-13-2021,1387595,25481,06,13,2021
Indiana,06-13-2021,749097,13745,06,13,2021
Iowa,06-13-2021,372580,6102,06,13,2021
Kansas,06-13-2021,316455,5107,06,13,2021
Kentucky,06-13-2021,462303,7158,06,13,2021
Louisiana,06-13-2021,475354,10648,06,13,2021
Maine,06-13-2021,68590,845,06,13,2021
Maryland,06-13-2021,461265,9686,06,13,2021
Massachusetts,06-13-2021,708875,14458,06,13,2021
Michigan,06-13-2021,996986,20778,06,13,2021
Minnesota,06-13-2021,603760,7605,06,13,2021
Mississippi,06-13-2021,319115,7353,06,13,2021
Missouri,06-13-2021,612956,9615,06,13,2021
Montana,06-13-2021,112761,1641,06,13,2021
Nebraska,06-13-2021,223792,2256,06,13,2021
Nevada,06-13-2021,327140,5622,06,13,2021
New Hampshire,06-13-2021,99068,1360,06,13,2021
New Jersey,06-13-2021,1019563,26330,06,13,2021
New Mexico,06-13-2021,204044,4297,06,13,2021
New York,06-13-2021,2109313,53340,06,13,2021
North Carolina,06-13-2021,1007698,13265,06,13,2021
North Dakota,06-13-2021,110212,1551,06,13,2021
Northern Mariana Islands,06-13-2021,183,2,06,13,2021
Ohio,06-13-2021,1107047,20430,06,13,2021
Oklahoma,06-13-2021,454394,7325,06,13,2021
Oregon,06-13-2021,205030,2730,06,13,2021
Pennsylvania,06-13-2021,1222049,27479,06,13,2021
Puerto Rico,06-13-2021,139423,2530,06,13,2021
Rhode Island,06-13-2021,152213,2722,06,13,2021
South Carolina,06-13-2021,594877,9780,06,13,2021
South Dakota,06-13-2021,124360,2026,06,13,2021
Tennessee,06-13-2021,862168,12433,06,13,2021
Texas,06-13-2021,3017185,51834,06,13,2021
Utah,06-13-2021,409558,2323,06,13,2021
Vermont,06-13-2021,24320,256,06,13,2021
Virgin Islands,06-13-2021,3690,28,06,13,2021
Virginia,06-13-2021,677744,11307,06,13,2021
Washington,06-13-2021,444166,5815,06,13,2021
West Virginia,06-13-2021,162939,2849,06,13,2021
Wisconsin,06-13-2021,676075,8013,06,13,2021
Wyoming,06-13-2021,61114,725,06,13,2021
Alabama,10-14-2021,811551,15101,10,14,2021
Alaska,10-14-2021,126783,614,10,14,2021
American Samoa,10-14-2021,3,0,10,14,2021
Arizona,10-14-2021,1127095,20453,10,14,2021
Arkansas,10-14-2021,505297,8176,10,14,2021
California,10-14-2021,4822379,70314,10,14,2021
Colorado,10-14-2021,714882,8316,10,14,2021
Connecticut,10-14-2021,396629,8707,10,14,2021
Delaware,10-14-2021,138938,2005,10,14,2021
Diamond Princess,10-14-2021,49,0,10,14,2021
District of Columbia,10-14-2021,62852,1183,10,14,2021
Florida,10-14-2021,3645290,57711,10,14,2021
Georgia,10-14-2021,1613794,27565,10,14,2021
Grand Princess,10-14-2021,103,3,10,14,2021
Guam,10-14-2021,16690,222,10,14,2021
Hawaii,10-14-2021,81954,857,10,14,2021
Idaho,10-14-2021,274560,3217,10,14,2021
Illinois,10-14-2021,1663374,28139,10,14,2021
Indiana,10-14-2021,996671,16225,10,14,2021
Iowa,10-14-2021,469519,6748,10,14,2021
Kansas,10-14-2021,421980,6154,10,14,2021
Kentucky,10-14-2021,721895,9262,10,14,2021
Louisiana,10-14-2021,751315,14296,10,14,2021
Maine,10-14-2021,96640,1088,10,14,2021
Maryland,10-14-2021,547675,10664,10,14,2021
Massachusetts,10-14-2021,831662,15331,10,14,2021
Michigan,10-14-2021,1209726,22864,10,14,2021
Minnesota,10-14-2021,752060,8503,10,14,2021
Mississippi,10-14-2021,497379,9907,10,14,2021
Missouri,10-14-2021,843676,12321,10,14,2021
Montana,10-14-2021,163527,2121,10,14,2021
Nebraska,10-14-2021,274993,2885,10,14,2021
Nevada,10-14-2021,430170,7411,10,14,2021
New Hampshire,10-14-2021,127421,1516,10,14,2021
New Jersey,10-14-2021,1177553,27673,10,14,2021
New Mexico,10-14-2021,262954,4919,10,14,2021
New York,10-14-2021,2492423,55898,10,14,2021
North Carolina,10-14-2021,1443699,17410,10,14,2021
North Dakota,10-14-2021,140469,1696,10,14,2021
Northern Mariana Islands,10-14-2021,282,3,10,14,2021
Ohio,10-14-2021,1485514,24809,10,14,2021
Oklahoma,10-14-2021,630693,9402,10,14,2021
Oregon,10-14-2021,347717,4141,10,14,2021
Pennsylvania,10-14-2021,1511755,30336,10,14,2021
Puerto Rico,10-14-2021,183568,3201,10,14,2021
Rhode Island,10-14-2021,176090,2860,10,14,2021
South Carolina,10-14-2021,882455,13114,10,14,2021
South Dakota,10-14-2021,149678,2182,10,14,2021
Tennessee,10-14-2021,1260535,15770,10,14,2021
Texas,10-14-2021,4199178,68400,10,14,2021
Utah,10-14-2021,527654,3050,10,14,2021
Vermont,10-14-2021,36503,342,10,14,2021
Virgin Islands,10-14-2021,7020,78,10,14,2021
Virginia,10-14-2021,900581,13345,10,14,2021
Washington,10-14-2021,692337,8198,10,14,2021
West Virginia,10-14-2021,257042,4048,10,14,2021
Wisconsin,10-14-2021,849922,9141,10,14,2021
Wyoming,10-14-2021,96664,1080,10,14,2021
Alabama,10-15-2021,812694,15142,10,15,2021
Alaska,10-15-2021,127767,617,10,15,2021
American Samoa,10-15-2021,3,0,10,15,2021
Arizona,10-15-2021,1129494,20491,10,15,2021
Arkansas,10-15-2021,506011,8192,10,15,2021
California,10-15-2021,4825730,70353,10,15,2021
Colorado,10-15-2021,717080,8347,10,15,2021
Connecticut,10-15-2021,397123,8718,10,15,2021
Delaware,10-15-2021,139380,2021,10,15,2021
Diamond Princess,10-15-2021,49,0,10,15,2021
District of Columbia,10-15-2021,62976,1183,10,15,2021
Florida,10-15-2021,3664097,57859,10,15,2021
Georgia,10-15-2021,1615699,27774,10,15,2021
Grand Princess,10-15-2021,103,3,10,15,2021
Guam,10-15-2021,16795,222,10,15,2021
Hawaii,10-15-2021,82110,862,10,15,2021
Idaho,10-15-2021,276080,3251,10,15,2021
Illinois,10-15-2021,1665786,28182,10,15,2021
Indiana,10-15-2021,999007,16245,10,15,2021
Iowa,10-15-2021,469519,6748,10,15,2021
Kansas,10-15-2021,423717,6169,10,15,2021
Kentucky,10-15-2021,723889,9293,10,15,2021
Louisiana,10-15-2021,751874,14321,10,15,2021
Maine,10-15-2021,97183,1093,10,15,2021
Maryland,10-15-2021,548743,10682,10,15,2021
Massachusetts,10-15-2021,833311,15346,10,15,2021
Michigan,10-15-2021,1219715,22969,10,15,2021
Minnesota,10-15-2021,755401,8531,10,15,2021
Mississippi,10-15-2021,497790,9917,10,15,2021
Missouri,10-15-2021,845088,12327,10,15,2021
Montana,10-15-2021,164669,2128,10,15,2021
Nebraska,10-15-2021,275694,2897,10,15,2021
Nevada,10-15-2021,430665,7421,10,15,2021
New Hampshire,10-15-2021,128047,1520,10,15,2021
New Jersey,10-15-2021,1178936,27692,10,15,2021
New Mexico,10-15-2021,263755,4930,10,15,2021
New York,10-15-2021,2498646,55916,10,15,2021
North Carolina,10-15-2021,1446881,17456,10,15,2021
North Dakota,10-15-2021,140990,1703,10,15,2021
Northern Mariana Islands,10-15-2021,282,3,10,15,2021
Ohio,10-15-2021,1490451,24904,10,15,2021
Oklahoma,10-15-2021,631872,9402,10,15,2021
Oregon,10-15-2021,348766,4161,10,15,2021
Pennsylvania,10-15-2021,1516981,30418,10,15,2021
Puerto Rico,10-15-2021,183676,3205,10,15,2021
Rhode Island,10-15-2021,176405,2860,10,15,2021
South Carolina,10-15-2021,883982,13232,10,15,2021
South Dakota,10-15-2021,149996,2189,10,15,2021
Tennessee,10-15-2021,1262311,15803,10,15,2021
Texas,10-15-2021,4206003,68657,10,15,2021
Utah,10-15-2021,529147,3067,10,15,2021
Vermont,10-15-2021,36730,343,10,15,2021
Virgin Islands,10-15-2021,7045,78,10,15,2021
Virginia,10-15-2021,902938,13391,10,15,2021
Washington,10-15-2021,695016,8234,10,15,2021
West Virginia,10-15-2021,258413,4108,10,15,2021
Wisconsin,10-15-2021,849922,9141,10,15,2021
Wyoming,10-15-2021,97137,1080,10,15,2021
Alabama,02-10-2021,476067,8888,02,10,2021
Alaska,02-10-2021,56096,280,02,10,2021
American Samoa,02-10-2021,0,0,02,10,2021
Arizona,02-10-2021,789245,14462,02,10,2021
Arkansas,02-10-2021,309940,5174,02,10,2021
California,02-10-2021,3506167,45114,02,10,2021
Colorado,02-10-2021,426126,5979,02,10,2021
Connecticut,02-10-2021,265496,7326,02,10,2021
Delaware,02-10-2021,81461,1346,02,10,2021
Diamond Princess,02-10-2021,49,0,02,10,2021
District of Columbia,02-10-2021,38348,965,02,10,2021
Florida,02-10-2021,1798280,28208,02,10,2021
Georgia,02-10-2021,950906,15421,02,10,2021
Grand Princess,02-10-2021,103,3,02,10,2021
Guam,02-10-2021,7673,130,02,10,2021
Hawaii,02-10-2021,27330,423,02,10,2021
Idaho,02-10-2021,166553,1791,02,10,2021
Illinois,02-10-2021,1152995,21869,02,10,2021
Indiana,02-10-2021,643305,12001,02,10,2021
Iowa,02-10-2021,327061,5174,02,10,2021
Kansas,02-10-2021,286848,4308,02,10,2021
Kentucky,02-10-2021,383032,4175,02,10,2021
Louisiana,02-10-2021,414687,9212,02,10,2021
Maine,02-10-2021,41889,641,02,10,2021
Maryland,02-10-2021,366666,7446,02,10,2021
Massachusetts,02-10-2021,548946,12804,02,10,2021
Michigan,02-10-2021,624970,15939,02,10,2021
Minnesota,02-10-2021,469905,6387,02,10,2021
Mississippi,02-10-2021,283753,6367,02,10,2021
Missouri,02-10-2021,547692,7496,02,10,2021
Montana,02-10-2021,96595,1320,02,10,2021
Nebraska,02-10-2021,194632,1986,02,10,2021
Nevada,02-10-2021,285795,4582,02,10,2021
New Hampshire,02-10-2021,69519,1116,02,10,2021
New Jersey,02-10-2021,732674,22250,02,10,2021
New Mexico,02-10-2021,178790,3461,02,10,2021
New York,02-10-2021,1504059,45123,02,10,2021
North Carolina,02-10-2021,805898,10181,02,10,2021
North Dakota,02-10-2021,98128,1459,02,10,2021
Northern Mariana Islands,02-10-2021,133,2,02,10,2021
Ohio,02-10-2021,928631,17986,02,10,2021
Oklahoma,02-10-2021,408592,3900,02,10,2021
Oregon,02-10-2021,148475,2044,02,10,2021
Pennsylvania,02-10-2021,888742,22757,02,10,2021
Puerto Rico,02-10-2021,96494,1897,02,10,2021
Rhode Island,02-10-2021,119893,2437,02,10,2021
South Carolina,02-10-2021,473140,7742,02,10,2021
South Dakota,02-10-2021,109580,1815,02,10,2021
Tennessee,02-10-2021,743894,10731,02,10,2021
Texas,02-10-2021,2567499,40180,02,10,2021
Utah,02-10-2021,357339,1765,02,10,2021
Vermont,02-10-2021,13122,187,02,10,2021
Virgin Islands,02-10-2021,2485,24,02,10,2021
Virginia,02-10-2021,537319,6932,02,10,2021
Washington,02-10-2021,324706,4603,02,10,2021
West Virginia,02-10-2021,125951,2175,02,10,2021
Wisconsin,02-10-2021,603255,6705,02,10,2021
Wyoming,02-10-2021,52874,647,02,10,2021
Alabama,02-11-2021,477570,9021,02,11,2021
Alaska,02-11-2021,56254,280,02,11,2021
American Samoa,02-11-2021,0,0,02,11,2021
Arizona,02-11-2021,791106,14662,02,11,2021
Arkansas,02-11-2021,311043,5199,02,11,2021
California,02-11-2021,3517138,45649,02,11,2021
Colorado,02-11-2021,427250,5983,02,11,2021
Connecticut,02-11-2021,266499,7354,02,11,2021
Delaware,02-11-2021,81875,1350,02,11,2021
Diamond Princess,02-11-2021,49,0,02,11,2021
District of Columbia,02-11-2021,38533,973,02,11,2021
Florida,02-11-2021,1806805,28382,02,11,2021
Georgia,02-11-2021,955085,15513,02,11,2021
Grand Princess,02-11-2021,103,3,02,11,2021
Guam,02-11-2021,7686,130,02,11,2021
Hawaii,02-11-2021,27454,424,02,11,2021
Idaho,02-11-2021,166876,1791,02,11,2021
Illinois,02-11-2021,1155833,21985,02,11,2021
Indiana,02-11-2021,645006,12027,02,11,2021
Iowa,02-11-2021,327432,5196,02,11,2021
Kansas,02-11-2021,286912,4308,02,11,2021
Kentucky,02-11-2021,384903,4211,02,11,2021
Louisiana,02-11-2021,417415,9239,02,11,2021
Maine,02-11-2021,42064,641,02,11,2021
Maryland,02-11-2021,367865,7467,02,11,2021
Massachusetts,02-11-2021,551396,12840,02,11,2021
Michigan,02-11-2021,626477,16019,02,11,2021
Minnesota,02-11-2021,470803,6411,02,11,2021
Mississippi,02-11-2021,284664,6390,02,11,2021
Missouri,02-11-2021,549076,7721,02,11,2021
Montana,02-11-2021,96842,1320,02,11,2021
Nebraska,02-11-2021,195006,1990,02,11,2021
Nevada,02-11-2021,286387,4637,02,11,2021
New Hampshire,02-11-2021,69929,1117,02,11,2021
New Jersey,02-11-2021,736330,22329,02,11,2021
New Mexico,02-11-2021,179323,3479,02,11,2021
New York,02-11-2021,1514070,45263,02,11,2021
North Carolina,02-11-2021,810466,10294,02,11,2021
North Dakota,02-11-2021,98241,1460,02,11,2021
Northern Mariana Islands,02-11-2021,134,2,02,11,2021
Ohio,02-11-2021,931437,18036,02,11,2021
Oklahoma,02-11-2021,410288,3948,02,11,2021
Oregon,02-11-2021,149082,2056,02,11,2021
Pennsylvania,02-11-2021,892813,22871,02,11,2021
Puerto Rico,02-11-2021,96636,1902,02,11,2021
Rhode Island,02-11-2021,120381,2447,02,11,2021
South Carolina,02-11-2021,476287,7837,02,11,2021
South Dakota,02-11-2021,109859,1829,02,11,2021
Tennessee,02-11-2021,746309,10812,02,11,2021
Texas,02-11-2021,2579372,40559,02,11,2021
Utah,02-11-2021,358581,1774,02,11,2021
Vermont,02-11-2021,13249,188,02,11,2021
Virgin Islands,02-11-2021,2505,25,02,11,2021
Virginia,02-11-2021,541018,6958,02,11,2021
Washington,02-11-2021,326159,4633,02,11,2021
West Virginia,02-11-2021,126420,2187,02,11,2021
Wisconsin,02-11-2021,604683,6723,02,11,2021
Wyoming,02-11-2021,52979,647,02,11,2021
Alabama,01-23-2021,439442,6657,01,23,2021
Alaska,01-23-2021,53175,259,01,23,2021
American Samoa,01-23-2021,0,0,01,23,2021
Arizona,01-23-2021,715357,12170,01,23,2021
Arkansas,01-23-2021,282995,4563,01,23,2021
California,01-23-2021,3228223,36406,01,23,2021
Colorado,01-23-2021,403935,5823,01,23,2021
Connecticut,01-23-2021,237815,6819,01,23,2021
Delaware,01-23-2021,73915,1254,01,23,2021
Diamond Princess,01-23-2021,49,0,01,23,2021
District of Columbia,01-23-2021,35077,870,01,23,2021
Florida,01-23-2021,1639914,25164,01,23,2021
Georgia,01-23-2021,862158,13246,01,23,2021
Grand Princess,01-23-2021,103,3,01,23,2021
Guam,01-23-2021,7547,128,01,23,2021
Hawaii,01-23-2021,25758,336,01,23,2021
Idaho,01-23-2021,159325,1668,01,23,2021
Illinois,01-23-2021,1098527,20645,01,23,2021
Indiana,01-23-2021,608519,10950,01,23,2021
Iowa,01-23-2021,312622,4486,01,23,2021
Kansas,01-23-2021,268658,3616,01,23,2021
Kentucky,01-23-2021,344567,3386,01,23,2021
Louisiana,01-23-2021,380255,8483,01,23,2021
Maine,01-23-2021,36598,544,01,23,2021
Maryland,01-23-2021,339307,6837,01,23,2021
Massachusetts,01-23-2021,496093,11905,01,23,2021
Michigan,01-23-2021,596746,15181,01,23,2021
Minnesota,01-23-2021,453808,6131,01,23,2021
Mississippi,01-23-2021,263023,5752,01,23,2021
Missouri,01-23-2021,516474,6841,01,23,2021
Montana,01-23-2021,91410,1141,01,23,2021
Nebraska,01-23-2021,186854,1879,01,23,2021
Nevada,01-23-2021,269713,4011,01,23,2021
New Hampshire,01-23-2021,61995,981,01,23,2021
New Jersey,01-23-2021,657536,20934,01,23,2021
New Mexico,01-23-2021,168579,3115,01,23,2021
New York,01-23-2021,1323312,41950,01,23,2021
North Carolina,01-23-2021,712716,8586,01,23,2021
North Dakota,01-23-2021,96231,1436,01,23,2021
Northern Mariana Islands,01-23-2021,129,2,01,23,2021
Ohio,01-23-2021,859841,16626,01,23,2021
Oklahoma,01-23-2021,370751,3231,01,23,2021
Oregon,01-23-2021,137600,1877,01,23,2021
Pennsylvania,01-23-2021,808464,20527,01,23,2021
Puerto Rico,01-23-2021,90073,1771,01,23,2021
Rhode Island,01-23-2021,109735,2256,01,23,2021
South Carolina,01-23-2021,413789,6479,01,23,2021
South Dakota,01-23-2021,106963,1696,01,23,2021
Tennessee,01-23-2021,700793,8819,01,23,2021
Texas,01-23-2021,2279093,34773,01,23,2021
Utah,01-23-2021,334889,1582,01,23,2021
Vermont,01-23-2021,10908,170,01,23,2021
Virgin Islands,01-23-2021,2341,24,01,23,2021
Virginia,01-23-2021,468655,6079,01,23,2021
Washington,01-23-2021,300198,4114,01,23,2021
West Virginia,01-23-2021,114752,1872,01,23,2021
Wisconsin,01-23-2021,580003,6184,01,23,2021
Wyoming,01-23-2021,50583,571,01,23,2021
Alabama,01-22-2021,436087,6486,01,22,2021
Alaska,01-22-2021,52926,254,01,22,2021
American Samoa,01-22-2021,0,0,01,22,2021
Arizona,01-22-2021,708041,12001,01,22,2021
Arkansas,01-22-2021,281382,4549,01,22,2021
California,01-22-2021,3203924,35713,01,22,2021
Colorado,01-22-2021,402891,5816,01,22,2021
Connecticut,01-22-2021,237815,6819,01,22,2021
Delaware,01-22-2021,73233,1252,01,22,2021
Diamond Princess,01-22-2021,49,0,01,22,2021
District of Columbia,01-22-2021,34905,867,01,22,2021
Florida,01-22-2021,1627603,25011,01,22,2021
Georgia,01-22-2021,853173,13060,01,22,2021
Grand Princess,01-22-2021,103,3,01,22,2021
Guam,01-22-2021,7547,128,01,22,2021
Hawaii,01-22-2021,25658,332,01,22,2021
Idaho,01-22-2021,158798,1667,01,22,2021
Illinois,01-22-2021,1093375,20534,01,22,2021
Indiana,01-22-2021,605426,10903,01,22,2021
Iowa,01-22-2021,311695,4478,01,22,2021
Kansas,01-22-2021,268585,3616,01,22,2021
Kentucky,01-22-2021,340778,3337,01,22,2021
Louisiana,01-22-2021,380255,8483,01,22,2021
Maine,01-22-2021,36274,540,01,22,2021
Maryland,01-22-2021,336915,6792,01,22,2021
Massachusetts,01-22-2021,491452,11850,01,22,2021
Michigan,01-22-2021,594920,14951,01,22,2021
Minnesota,01-22-2021,452268,6100,01,22,2021
Mississippi,01-22-2021,261167,5713,01,22,2021
Missouri,01-22-2021,514216,6823,01,22,2021
Montana,01-22-2021,91049,1104,01,22,2021
Nebraska,01-22-2021,186255,1878,01,22,2021
Nevada,01-22-2021,268212,3958,01,22,2021
New Hampshire,01-22-2021,61206,971,01,22,2021
New Jersey,01-22-2021,650389,20875,01,22,2021
New Mexico,01-22-2021,167731,3077,01,22,2021
New York,01-22-2021,1309403,41786,01,22,2021
North Carolina,01-22-2021,705535,8464,01,22,2021
North Dakota,01-22-2021,96136,1428,01,22,2021
Northern Mariana Islands,01-22-2021,129,2,01,22,2021
Ohio,01-22-2021,853982,16527,01,22,2021
Oklahoma,01-22-2021,366576,3187,01,22,2021
Oregon,01-22-2021,136839,1865,01,22,2021
Pennsylvania,01-22-2021,802601,20340,01,22,2021
Puerto Rico,01-22-2021,89282,1761,01,22,2021
Rhode Island,01-22-2021,109735,2248,01,22,2021
South Carolina,01-22-2021,409188,6404,01,22,2021
South Dakota,01-22-2021,106716,1684,01,22,2021
Tennessee,01-22-2021,696327,8777,01,22,2021
Texas,01-22-2021,2261399,34430,01,22,2021
Utah,01-22-2021,333118,1571,01,22,2021
Vermont,01-22-2021,10759,169,01,22,2021
Virgin Islands,01-22-2021,2321,24,01,22,2021
Virginia,01-22-2021,463751,6002,01,22,2021
Washington,01-22-2021,298249,4114,01,22,2021
West Virginia,01-22-2021,113615,1856,01,22,2021
Wisconsin,01-22-2021,577991,6135,01,22,2021
Wyoming,01-22-2021,50583,571,01,22,2021
Alabama,05-02-2021,528597,10913,05,02,2021
Alaska,05-02-2021,68148,347,05,02,2021
American Samoa,05-02-2021,0,0,05,02,2021
Arizona,05-02-2021,863927,17344,05,02,2021
Arkansas,05-02-2021,336105,5743,05,02,2021
California,05-02-2021,3808069,61037,05,02,2021
Colorado,05-02-2021,528930,6494,05,02,2021
Connecticut,05-02-2021,339233,8097,05,02,2021
Delaware,05-02-2021,104909,1626,05,02,2021
Diamond Princess,05-02-2021,49,0,05,02,2021
District of Columbia,05-02-2021,47800,1106,05,02,2021
Florida,05-02-2021,2242778,35268,05,02,2021
Georgia,05-02-2021,1102789,20212,05,02,2021
Grand Princess,05-02-2021,103,3,05,02,2021
Guam,05-02-2021,7981,136,05,02,2021
Hawaii,05-02-2021,34082,483,05,02,2021
Idaho,05-02-2021,187656,2046,05,02,2021
Illinois,05-02-2021,1339728,24358,05,02,2021
Indiana,05-02-2021,722646,13349,05,02,2021
Iowa,05-02-2021,365524,5959,05,02,2021
Kansas,05-02-2021,310190,4983,05,02,2021
Kentucky,05-02-2021,445139,6517,05,02,2021
Louisiana,05-02-2021,458581,10382,05,02,2021
Maine,05-02-2021,61847,789,05,02,2021
Maryland,05-02-2021,448989,8776,05,02,2021
Massachusetts,05-02-2021,691172,14165,05,02,2021
Michigan,05-02-2021,940175,18893,05,02,2021
Minnesota,05-02-2021,579235,7253,05,02,2021
Mississippi,05-02-2021,311900,7199,05,02,2021
Missouri,05-02-2021,593474,9148,05,02,2021
Montana,05-02-2021,109030,1574,05,02,2021
Nebraska,05-02-2021,220127,2245,05,02,2021
Nevada,05-02-2021,315438,5464,05,02,2021
New Hampshire,05-02-2021,95377,1305,05,02,2021
New Jersey,05-02-2021,1000010,25600,05,02,2021
New Mexico,05-02-2021,197733,4067,05,02,2021
New York,05-02-2021,2054848,52157,05,02,2021
North Carolina,05-02-2021,969752,12651,05,02,2021
North Dakota,05-02-2021,107551,1525,05,02,2021
Northern Mariana Islands,05-02-2021,168,2,05,02,2021
Ohio,05-02-2021,1075004,19889,05,02,2021
Oklahoma,05-02-2021,448305,6788,05,02,2021
Oregon,05-02-2021,186344,2501,05,02,2021
Pennsylvania,05-02-2021,1168402,26258,05,02,2021
Puerto Rico,05-02-2021,133047,2315,05,02,2021
Rhode Island,05-02-2021,148186,2671,05,02,2021
South Carolina,05-02-2021,580273,9520,05,02,2021
South Dakota,05-02-2021,122660,1967,05,02,2021
Tennessee,05-02-2021,842894,12138,05,02,2021
Texas,05-02-2021,2937903,50241,05,02,2021
Utah,05-02-2021,398012,2204,05,02,2021
Vermont,05-02-2021,23126,247,05,02,2021
Virgin Islands,05-02-2021,3138,27,05,02,2021
Virginia,05-02-2021,661314,10791,05,02,2021
Washington,05-02-2021,404709,5499,05,02,2021
West Virginia,05-02-2021,153918,2686,05,02,2021
Wisconsin,05-02-2021,661685,7567,05,02,2021
Wyoming,05-02-2021,58142,707,05,02,2021
Alabama,05-03-2021,528784,10913,05,03,2021
Alaska,05-03-2021,68426,348,05,03,2021
American Samoa,05-03-2021,0,0,05,03,2021
Arizona,05-03-2021,864579,17344,05,03,2021
Arkansas,05-03-2021,336166,5747,05,03,2021
California,05-03-2021,3809546,61039,05,03,2021
Colorado,05-03-2021,530664,6506,05,03,2021
