Province_State,Date,Confirmed,Deaths,Month,Day,Year
Massachusetts,10-08-2020,136936,8481,10,08,2020
Michigan,10-08-2020,146493,7193,10,08,2020
Minnesota,10-08-2020,107922,2160,10,08,2020
Mississippi,10-08-2020,102819,3074,10,08,2020
Missouri,10-08-2020,143404,2284,10,08,2020
Montana,10-08-2020,16677,197,10,08,2020
Nebraska,10-08-2020,50059,514,10,08,2020
Nevada,10-08-2020,83827,1649,10,08,2020
New Hampshire,10-08-2020,8878,448,10,08,2020
New Jersey,10-08-2020,217322,16161,10,08,2020
New Mexico,10-08-2020,31756,899,10,08,2020
New York,10-08-2020,473285,33261,10,08,2020
North Carolina,10-08-2020,225397,3722,10,08,2020
North Dakota,10-08-2020,25922,310,10,08,2020
Northern Mariana Islands,10-08-2020,75,2,10,08,2020
Ohio,10-08-2020,164262,4622,10,08,2020
Oklahoma,10-08-2020,95564,1085,10,08,2020
Oregon,10-08-2020,36116,594,10,08,2020
Pennsylvania,10-08-2020,172720,8272,10,08,2020
Puerto Rico,10-08-2020,52294,715,10,08,2020
Rhode Island,10-08-2020,26045,1143,10,08,2020
South Carolina,10-08-2020,154755,3514,10,08,2020
South Dakota,10-08-2020,26441,272,10,08,2020
Tennessee,10-08-2020,207970,2705,10,08,2020
Texas,10-08-2020,812872,17108,10,08,2020
Utah,10-08-2020,81947,501,10,08,2020
Vermont,10-08-2020,1838,58,10,08,2020
Virgin Islands,10-08-2020,1324,20,10,08,2020
Virginia,10-08-2020,155535,3328,10,08,2020
Washington,10-08-2020,94143,2158,10,08,2020
West Virginia,10-08-2020,17333,376,10,08,2020
Wisconsin,10-08-2020,141830,1424,10,08,2020
Wyoming,10-08-2020,7092,54,10,08,2020
Alabama,10-09-2020,163897,2653,10,09,2020
Alaska,10-09-2020,9231,61,10,09,2020
American Samoa,10-09-2020,0,0,10,09,2020
Arizona,10-09-2020,224084,5746,10,09,2020
Arkansas,10-09-2020,91312,1530,10,09,2020
California,10-09-2020,853017,16413,10,09,2020
Colorado,10-09-2020,85180,2151,10,09,2020
Connecticut,10-09-2020,60038,4530,10,09,2020
Delaware,10-09-2020,21827,670,10,09,2020
Diamond Princess,10-09-2020,49,0,10,09,2020
District of Columbia,10-09-2020,15843,634,10,09,2020
Florida,10-09-2020,728921,15186,10,09,2020
Georgia,10-09-2020,329032,7348,10,09,2020
Grand Princess,10-09-2020,103,3,10,09,2020
Guam,10-09-2020,2989,58,10,09,2020
Hawaii,10-09-2020,13300,166,10,09,2020
Idaho,10-09-2020,47088,506,10,09,2020
Illinois,10-09-2020,316546,9191,10,09,2020
Indiana,10-09-2020,131493,3814,10,09,2020
Iowa,10-09-2020,97881,1454,10,09,2020
Kansas,10-09-2020,67216,773,10,09,2020
Kentucky,10-09-2020,78456,1242,10,09,2020
Louisiana,10-09-2020,170878,5635,10,09,2020
Maine,10-09-2020,5665,143,10,09,2020
Maryland,10-09-2020,130159,3990,10,09,2020
Massachusetts,10-09-2020,137701,8486,10,09,2020
Michigan,10-09-2020,147816,7200,10,09,2020
Minnesota,10-09-2020,109312,2174,10,09,2020
Mississippi,10-09-2020,103681,3080,10,09,2020
Missouri,10-09-2020,145513,2409,10,09,2020
Montana,10-09-2020,17399,206,10,09,2020
Nebraska,10-09-2020,50059,514,10,09,2020
Nevada,10-09-2020,84593,1657,10,09,2020
New Hampshire,10-09-2020,8970,450,10,09,2020
New Jersey,10-09-2020,218312,16164,10,09,2020
New Mexico,10-09-2020,32241,902,10,09,2020
New York,10-09-2020,474894,33291,10,09,2020
North Carolina,10-09-2020,227431,3747,10,09,2020
North Dakota,10-09-2020,26518,321,10,09,2020
Northern Mariana Islands,10-09-2020,75,2,10,09,2020
Ohio,10-09-2020,166102,4639,10,09,2020
Oklahoma,10-09-2020,97088,1091,10,09,2020
Oregon,10-09-2020,36526,597,10,09,2020
Pennsylvania,10-09-2020,174145,8293,10,09,2020
Puerto Rico,10-09-2020,52892,720,10,09,2020
Rhode Island,10-09-2020,26294,1146,10,09,2020
South Carolina,10-09-2020,155676,3530,10,09,2020
South Dakota,10-09-2020,27215,277,10,09,2020
Tennessee,10-09-2020,209376,2732,10,09,2020
Texas,10-09-2020,816006,17189,10,09,2020
Utah,10-09-2020,83290,505,10,09,2020
Vermont,10-09-2020,1846,58,10,09,2020
Virgin Islands,10-09-2020,1324,20,10,09,2020
Virginia,10-09-2020,156649,3344,10,09,2020
Washington,10-09-2020,94691,2165,10,09,2020
West Virginia,10-09-2020,17707,382,10,09,2020
Wisconsin,10-09-2020,144818,1440,10,09,2020
Wyoming,10-09-2020,7335,54,10,09,2020
Alabama,12-07-2020,272229,3892,12,07,2020
Alaska,12-07-2020,37562,146,12,07,2020
American Samoa,12-07-2020,0,0,12,07,2020
Arizona,12-07-2020,365843,6950,12,07,2020
Arkansas,12-07-2020,172042,2713,12,07,2020
California,12-07-2020,1436431,20110,12,07,2020
Colorado,12-07-2020,301539,4689,12,07,2020
Connecticut,12-07-2020,135844,5224,12,07,2020
Delaware,12-07-2020,40711,854,12,07,2020
Diamond Princess,12-07-2020,49,0,12,07,2020
District of Columbia,12-07-2020,23319,701,12,07,2020
Florida,12-07-2020,1065785,19282,12,07,2020
Georgia,12-07-2020,506690,9851,12,07,2020
Grand Princess,12-07-2020,103,3,12,07,2020
Guam,12-07-2020,7019,113,12,07,2020
Hawaii,12-07-2020,18923,262,12,07,2020
Idaho,12-07-2020,111893,1055,12,07,2020
Illinois,12-07-2020,796264,14216,12,07,2020
Indiana,12-07-2020,387278,7081,12,07,2020
Iowa,12-07-2020,245984,2723,12,07,2020
Kansas,12-07-2020,176196,1862,12,07,2020
Kentucky,12-07-2020,202591,2082,12,07,2020
Louisiana,12-07-2020,252136,6607,12,07,2020
Maine,12-07-2020,13775,227,12,07,2020
Maryland,12-07-2020,217329,4865,12,07,2020
Massachusetts,12-07-2020,259325,9364,12,07,2020
Michigan,12-07-2020,436400,10422,12,07,2020
Minnesota,12-07-2020,356152,4064,12,07,2020
Mississippi,12-07-2020,166194,3961,12,07,2020
Missouri,12-07-2020,351752,4318,12,07,2020
Montana,12-07-2020,68591,742,12,07,2020
Nebraska,12-07-2020,141127,1236,12,07,2020
Nevada,12-07-2020,170587,2319,12,07,2020
New Hampshire,12-07-2020,26759,566,12,07,2020
New Jersey,12-07-2020,407569,17336,12,07,2020
New Mexico,12-07-2020,109947,1756,12,07,2020
New York,12-07-2020,723287,34904,12,07,2020
North Carolina,12-07-2020,399362,5560,12,07,2020
North Dakota,12-07-2020,85219,1028,12,07,2020
Northern Mariana Islands,12-07-2020,111,2,12,07,2020
Ohio,12-07-2020,484297,9276,12,07,2020
Oklahoma,12-07-2020,218389,1911,12,07,2020
Oregon,12-07-2020,85788,1045,12,07,2020
Pennsylvania,12-07-2020,435025,11345,12,07,2020
Puerto Rico,12-07-2020,57622,1203,12,07,2020
Rhode Island,12-07-2020,65818,1521,12,07,2020
South Carolina,12-07-2020,234652,4579,12,07,2020
South Dakota,12-07-2020,86500,1110,12,07,2020
Tennessee,12-07-2020,404541,5009,12,07,2020
Texas,12-07-2020,1337382,23599,12,07,2020
Utah,12-07-2020,217638,949,12,07,2020
Vermont,12-07-2020,5080,81,12,07,2020
Virgin Islands,12-07-2020,1649,23,12,07,2020
Virginia,12-07-2020,258870,4208,12,07,2020
Washington,12-07-2020,192947,2905,12,07,2020
West Virginia,12-07-2020,56128,841,12,07,2020
Wisconsin,12-07-2020,443389,3973,12,07,2020
Wyoming,12-07-2020,36985,289,12,07,2020
Alabama,12-06-2020,269877,3889,12,06,2020
Alaska,12-06-2020,37062,143,12,06,2020
American Samoa,12-06-2020,0,0,12,06,2020
Arizona,12-06-2020,364276,6950,12,06,2020
Arkansas,12-06-2020,170924,2660,12,06,2020
California,12-06-2020,1410546,20047,12,06,2020
Colorado,12-06-2020,296410,4610,12,06,2020
Connecticut,12-06-2020,127715,5146,12,06,2020
Delaware,12-06-2020,39912,849,12,06,2020
Diamond Princess,12-06-2020,49,0,12,06,2020
District of Columbia,12-06-2020,23136,697,12,06,2020
Florida,12-06-2020,1058074,19177,12,06,2020
Georgia,12-06-2020,501405,9806,12,06,2020
Grand Princess,12-06-2020,103,3,12,06,2020
Guam,12-06-2020,6959,113,12,06,2020
Hawaii,12-06-2020,18842,262,12,06,2020
Idaho,12-06-2020,110510,1035,12,06,2020
Illinois,12-06-2020,787573,14116,12,06,2020
Indiana,12-06-2020,381617,6987,12,06,2020
Iowa,12-06-2020,244691,2717,12,06,2020
Kansas,12-06-2020,170883,1792,12,06,2020
Kentucky,12-06-2020,200631,2072,12,06,2020
Louisiana,12-06-2020,251123,6584,12,06,2020
Maine,12-06-2020,13348,227,12,06,2020
Maryland,12-06-2020,215027,4846,12,06,2020
Massachusetts,12-06-2020,256844,9332,12,06,2020
Michigan,12-06-2020,426576,10321,12,06,2020
Minnesota,12-06-2020,350862,4043,12,06,2020
Mississippi,12-06-2020,164931,3961,12,06,2020
Missouri,12-06-2020,348317,4313,12,06,2020
Montana,12-06-2020,67875,736,12,06,2020
Nebraska,12-06-2020,139834,1205,12,06,2020
Nevada,12-06-2020,168140,2315,12,06,2020
New Hampshire,12-06-2020,26044,564,12,06,2020
New Jersey,12-06-2020,403128,17321,12,06,2020
New Mexico,12-06-2020,108088,1749,12,06,2020
New York,12-06-2020,714834,34824,12,06,2020
North Carolina,12-06-2020,394990,5543,12,06,2020
North Dakota,12-06-2020,84640,1019,12,06,2020
Northern Mariana Islands,12-06-2020,109,2,12,06,2020
Ohio,12-06-2020,475024,9099,12,06,2020
Oklahoma,12-06-2020,216486,1896,12,06,2020
Oregon,12-06-2020,84496,1033,12,06,2020
Pennsylvania,12-06-2020,427915,11280,12,06,2020
Puerto Rico,12-06-2020,56671,1192,12,06,2020
Rhode Island,12-06-2020,62137,1497,12,06,2020
South Carolina,12-06-2020,232099,4566,12,06,2020
South Dakota,12-06-2020,85991,1110,12,06,2020
Tennessee,12-06-2020,397431,4943,12,06,2020
Texas,12-06-2020,1323578,23551,12,06,2020
Utah,12-06-2020,215407,939,12,06,2020
Vermont,12-06-2020,5015,79,12,06,2020
Virgin Islands,12-06-2020,1633,23,12,06,2020
Virginia,12-06-2020,255053,4200,12,06,2020
Washington,12-06-2020,189152,2883,12,06,2020
West Virginia,12-06-2020,54997,838,12,06,2020
Wisconsin,12-06-2020,441067,3952,12,06,2020
Wyoming,12-06-2020,36317,266,12,06,2020
Alabama,08-17-2020,109092,1925,08,17,2020
Alaska,08-17-2020,4356,28,08,17,2020
American Samoa,08-17-2020,0,0,08,17,2020
Arizona,08-17-2020,194005,4506,08,17,2020
Arkansas,08-17-2020,53077,603,08,17,2020
California,08-17-2020,638248,11185,08,17,2020
Colorado,08-17-2020,56818,1910,08,17,2020
Connecticut,08-17-2020,51267,4456,08,17,2020
Delaware,08-17-2020,16536,610,08,17,2020
Diamond Princess,08-17-2020,49,0,08,17,2020
District of Columbia,08-17-2020,13273,597,08,17,2020
Florida,08-17-2020,576094,9539,08,17,2020
Georgia,08-17-2020,238861,4727,08,17,2020
Grand Princess,08-17-2020,103,3,08,17,2020
Guam,08-17-2020,577,5,08,17,2020
Hawaii,08-17-2020,5215,40,08,17,2020
Idaho,08-17-2020,27937,273,08,17,2020
Illinois,08-17-2020,209185,7967,08,17,2020
Indiana,08-17-2020,81006,3103,08,17,2020
Iowa,08-17-2020,52829,987,08,17,2020
Kansas,08-17-2020,34599,407,08,17,2020
Kentucky,08-17-2020,39691,818,08,17,2020
Louisiana,08-17-2020,138485,4526,08,17,2020
Maine,08-17-2020,4197,127,08,17,2020
Maryland,08-17-2020,100715,3641,08,17,2020
Massachusetts,08-17-2020,123841,8842,08,17,2020
Michigan,08-17-2020,102749,6592,08,17,2020
Minnesota,08-17-2020,65716,1758,08,17,2020
Mississippi,08-17-2020,72412,2095,08,17,2020
Missouri,08-17-2020,70337,1435,08,17,2020
Montana,08-17-2020,5792,82,08,17,2020
Nebraska,08-17-2020,30563,362,08,17,2020
Nevada,08-17-2020,61967,1077,08,17,2020
New Hampshire,08-17-2020,7004,423,08,17,2020
New Jersey,08-17-2020,190732,15916,08,17,2020
New Mexico,08-17-2020,23500,718,08,17,2020
New York,08-17-2020,425916,32679,08,17,2020
North Carolina,08-17-2020,145516,2348,08,17,2020
North Dakota,08-17-2020,8766,126,08,17,2020
Northern Mariana Islands,08-17-2020,54,2,08,17,2020
Ohio,08-17-2020,109062,3575,08,17,2020
Oklahoma,08-17-2020,48711,665,08,17,2020
Oregon,08-17-2020,23451,388,08,17,2020
Pennsylvania,08-17-2020,129187,7459,08,17,2020
Puerto Rico,08-17-2020,26760,335,08,17,2020
Rhode Island,08-17-2020,20572,1054,08,17,2020
South Carolina,08-17-2020,106953,2288,08,17,2020
South Dakota,08-17-2020,10360,153,08,17,2020
Tennessee,08-17-2020,132743,1387,08,17,2020
Texas,08-17-2020,581412,10856,08,17,2020
Utah,08-17-2020,46894,364,08,17,2020
Vermont,08-17-2020,1527,58,08,17,2020
Virgin Islands,08-17-2020,760,9,08,17,2020
Virginia,08-17-2020,107421,2385,08,17,2020
Washington,08-17-2020,68386,1809,08,17,2020
West Virginia,08-17-2020,8641,160,08,17,2020
Wisconsin,08-17-2020,66196,1039,08,17,2020
Wyoming,08-17-2020,3331,30,08,17,2020
Alabama,08-16-2020,107667,1898,08,16,2020
Alaska,08-16-2020,4305,28,08,16,2020
American Samoa,08-16-2020,0,0,08,16,2020
Arizona,08-16-2020,193537,4506,08,16,2020
Arkansas,08-16-2020,52665,599,08,16,2020
California,08-16-2020,633581,11152,08,16,2020
Colorado,08-16-2020,56473,1905,08,16,2020
Connecticut,08-16-2020,50897,4453,08,16,2020
Delaware,08-16-2020,16451,608,08,16,2020
Diamond Princess,08-16-2020,49,0,08,16,2020
District of Columbia,08-16-2020,13220,597,08,16,2020
Florida,08-16-2020,573416,9452,08,16,2020
Georgia,08-16-2020,237030,4702,08,16,2020
Grand Princess,08-16-2020,103,3,08,16,2020
Guam,08-16-2020,502,5,08,16,2020
Hawaii,08-16-2020,5042,40,08,16,2020
Idaho,08-16-2020,27656,269,08,16,2020
Illinois,08-16-2020,207412,7955,08,16,2020
Indiana,08-16-2020,80415,3080,08,16,2020
Iowa,08-16-2020,52447,975,08,16,2020
Kansas,08-16-2020,33885,406,08,16,2020
Kentucky,08-16-2020,38930,810,08,16,2020
Louisiana,08-16-2020,137918,4507,08,16,2020
Maine,08-16-2020,4168,127,08,16,2020
Maryland,08-16-2020,100212,3639,08,16,2020
Massachusetts,08-16-2020,123593,8838,08,16,2020
Michigan,08-16-2020,102259,6592,08,16,2020
Minnesota,08-16-2020,65152,1752,08,16,2020
Mississippi,08-16-2020,72136,2084,08,16,2020
Missouri,08-16-2020,69261,1403,08,16,2020
Montana,08-16-2020,5750,82,08,16,2020
Nebraska,08-16-2020,30372,361,08,16,2020
Nevada,08-16-2020,61305,1072,08,16,2020
New Hampshire,08-16-2020,6988,423,08,16,2020
New Jersey,08-16-2020,190372,15912,08,16,2020
New Mexico,08-16-2020,23408,714,08,16,2020
New York,08-16-2020,425508,32673,08,16,2020
North Carolina,08-16-2020,144952,2347,08,16,2020
North Dakota,08-16-2020,8633,125,08,16,2020
Northern Mariana Islands,08-16-2020,50,2,08,16,2020
Ohio,08-16-2020,108287,3560,08,16,2020
Oklahoma,08-16-2020,48342,661,08,16,2020
Oregon,08-16-2020,23262,388,08,16,2020
Pennsylvania,08-16-2020,128746,7459,08,16,2020
Puerto Rico,08-16-2020,26006,335,08,16,2020
Rhode Island,08-16-2020,20335,1052,08,16,2020
South Carolina,08-16-2020,106497,2269,08,16,2020
South Dakota,08-16-2020,10274,153,08,16,2020
Tennessee,08-16-2020,131904,1366,08,16,2020
Texas,08-16-2020,573607,10817,08,16,2020
Utah,08-16-2020,46652,363,08,16,2020
Vermont,08-16-2020,1515,58,08,16,2020
Virgin Islands,08-16-2020,741,9,08,16,2020
Virginia,08-16-2020,106687,2381,08,16,2020
Washington,08-16-2020,67854,1802,08,16,2020
West Virginia,08-16-2020,8567,160,08,16,2020
Wisconsin,08-16-2020,65741,1039,08,16,2020
Wyoming,08-16-2020,3286,30,08,16,2020
Alabama,09-15-2020,139660,2387,09,15,2020
Alaska,09-15-2020,6431,44,09,15,2020
American Samoa,09-15-2020,0,0,09,15,2020
Arizona,09-15-2020,209209,5344,09,15,2020
Arkansas,09-15-2020,71497,1150,09,15,2020
California,09-15-2020,769415,14473,09,15,2020
Colorado,09-15-2020,67314,2022,09,15,2020
Connecticut,09-15-2020,55031,4485,09,15,2020
Delaware,09-15-2020,19137,632,09,15,2020
Diamond Princess,09-15-2020,49,0,09,15,2020
District of Columbia,09-15-2020,14687,616,09,15,2020
Florida,09-15-2020,668846,12787,09,15,2020
Georgia,09-15-2020,296994,6397,09,15,2020
Grand Princess,09-15-2020,103,3,09,15,2020
Guam,09-15-2020,1966,28,09,15,2020
Hawaii,09-15-2020,10844,100,09,15,2020
Idaho,09-15-2020,35810,423,09,15,2020
Illinois,09-15-2020,266295,8564,09,15,2020
Indiana,09-15-2020,107229,3436,09,15,2020
Iowa,09-15-2020,75721,1234,09,15,2020
Kansas,09-15-2020,49936,558,09,15,2020
Kentucky,09-15-2020,58000,1074,09,15,2020
Louisiana,09-15-2020,158318,5278,09,15,2020
Maine,09-15-2020,4918,137,09,15,2020
Maryland,09-15-2020,117245,3849,09,15,2020
Massachusetts,09-15-2020,125393,8389,09,15,2020
Michigan,09-15-2020,124976,6932,09,15,2020
Minnesota,09-15-2020,85351,1979,09,15,2020
Mississippi,09-15-2020,90523,2734,09,15,2020
Missouri,09-15-2020,109105,1785,09,15,2020
Montana,09-15-2020,9244,140,09,15,2020
Nebraska,09-15-2020,38970,436,09,15,2020
Nevada,09-15-2020,74040,1482,09,15,2020
New Hampshire,09-15-2020,7750,438,09,15,2020
New Jersey,09-15-2020,201675,16043,09,15,2020
New Mexico,09-15-2020,26923,830,09,15,2020
New York,09-15-2020,448213,32873,09,15,2020
North Carolina,09-15-2020,186887,3111,09,15,2020
North Dakota,09-15-2020,16284,172,09,15,2020
Northern Mariana Islands,09-15-2020,61,2,09,15,2020
Ohio,09-15-2020,139485,4207,09,15,2020
Oklahoma,09-15-2020,71314,912,09,15,2020
Oregon,09-15-2020,29662,519,09,15,2020
Pennsylvania,09-15-2020,150877,7865,09,15,2020
Puerto Rico,09-15-2020,38172,551,09,15,2020
Rhode Island,09-15-2020,23250,1100,09,15,2020
South Carolina,09-15-2020,133470,3098,09,15,2020
South Dakota,09-15-2020,16994,184,09,15,2020
Tennessee,09-15-2020,174254,2127,09,15,2020
Texas,09-15-2020,718157,14931,09,15,2020
Utah,09-15-2020,59000,436,09,15,2020
Vermont,09-15-2020,1702,58,09,15,2020
Virgin Islands,09-15-2020,1232,19,09,15,2020
Virginia,09-15-2020,135514,2839,09,15,2020
Washington,09-15-2020,81776,1999,09,15,2020
West Virginia,09-15-2020,12986,283,09,15,2020
Wisconsin,09-15-2020,91304,1220,09,15,2020
Wyoming,09-15-2020,4440,42,09,15,2020
Alabama,09-14-2020,138619,2355,09,14,2020
Alaska,09-14-2020,6390,44,09,14,2020
American Samoa,09-14-2020,0,0,09,14,2020
Arizona,09-14-2020,208725,5322,09,14,2020
Arkansas,09-14-2020,70627,992,09,14,2020
California,09-14-2020,766400,14324,09,14,2020
Colorado,09-14-2020,66660,2019,09,14,2020
Connecticut,09-14-2020,54895,4485,09,14,2020
Delaware,09-14-2020,18937,631,09,14,2020
Diamond Princess,09-14-2020,49,0,09,14,2020
District of Columbia,09-14-2020,14622,616,09,14,2020
Florida,09-14-2020,665730,12642,09,14,2020
Georgia,09-14-2020,295337,6353,09,14,2020
Grand Princess,09-14-2020,103,3,09,14,2020
Guam,09-14-2020,1927,26,09,14,2020
Hawaii,09-14-2020,10779,99,09,14,2020
Idaho,09-14-2020,35532,419,09,14,2020
Illinois,09-14-2020,264831,8546,09,14,2020
Indiana,09-14-2020,106540,3424,09,14,2020
Iowa,09-14-2020,75064,1224,09,14,2020
Kansas,09-14-2020,49612,543,09,14,2020
Kentucky,09-14-2020,57282,1065,09,14,2020
Louisiana,09-14-2020,157947,5252,09,14,2020
Maine,09-14-2020,4904,136,09,14,2020
Maryland,09-14-2020,116646,3839,09,14,2020
Massachusetts,09-14-2020,125080,8387,09,14,2020
Michigan,09-14-2020,124287,6921,09,14,2020
Minnesota,09-14-2020,84949,1974,09,14,2020
Mississippi,09-14-2020,90018,2706,09,14,2020
Missouri,09-14-2020,107601,1766,09,14,2020
Montana,09-14-2020,9107,138,09,14,2020
Nebraska,09-14-2020,38642,435,09,14,2020
Nevada,09-14-2020,73814,1456,09,14,2020
New Hampshire,09-14-2020,7714,436,09,14,2020
New Jersey,09-14-2020,201183,16034,09,14,2020
New Mexico,09-14-2020,26842,823,09,14,2020
New York,09-14-2020,447524,32865,09,14,2020
North Carolina,09-14-2020,185780,3060,09,14,2020
North Dakota,09-14-2020,16019,170,09,14,2020
Northern Mariana Islands,09-14-2020,61,2,09,14,2020
Ohio,09-14-2020,138484,4195,09,14,2020
Oklahoma,09-14-2020,70223,905,09,14,2020
Oregon,09-14-2020,29337,509,09,14,2020
Pennsylvania,09-14-2020,149786,7859,09,14,2020
Puerto Rico,09-14-2020,37750,542,09,14,2020
Rhode Island,09-14-2020,23130,1098,09,14,2020
South Carolina,09-14-2020,132680,3077,09,14,2020
South Dakota,09-14-2020,16801,184,09,14,2020
Tennessee,09-14-2020,172364,2097,09,14,2020
Texas,09-14-2020,714438,14790,09,14,2020
Utah,09-14-2020,58438,436,09,14,2020
Vermont,09-14-2020,1696,58,09,14,2020
Virgin Islands,09-14-2020,1221,19,09,14,2020
Virginia,09-14-2020,134571,2743,09,14,2020
Washington,09-14-2020,81392,1990,09,14,2020
West Virginia,09-14-2020,12830,278,09,14,2020
Wisconsin,09-14-2020,89956,1210,09,14,2020
Wyoming,09-14-2020,4394,42,09,14,2020
Alabama,08-29-2020,124155,2152,08,29,2020
Alaska,08-29-2020,5229,37,08,29,2020
American Samoa,08-29-2020,0,0,08,29,2020
